RptDt;TckrSymb;SctyId;SctySrc;MktIdrCd;ISIN;FrstPric;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;TradQty;MktDataStrmId;NtlFinVol;IntlFinVol;FinInstrmQty;BestBidPric;BestAskPric;RglrTxsQty;NtlRglrVol;IntlRglrVol;MaxTradLmt;MinTradLmt;OpnIntrst;NonRglrTxsQty;RglrTraddCtrcts;NonRglrTraddCtrcts;NtlNonRglrVol;IntlNonRglrVol;NovaColunaRodboza
25/06/2018;VALEH39;2E+11;8;BVMF;BRVALE3H02D3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH39
25/06/2018;VALEH4;2E+11;8;BVMF;BRVALE3H04O6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH4
25/06/2018;VALEH40;2E+11;8;BVMF;BRVALE3H02E1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH40
25/06/2018;VALEH409;2E+11;8;BVMF;BRVALE3H05I5;7.51;6.71;7.51;7.07;6.71;;10;Electronic (default);7074;1877.83;1000;6.65;;10;7074;1877.83;;;;;1000;;;;Rodboza fodao - VALEH409
25/06/2018;VALEH41;2E+11;8;BVMF;BRVALE3H02F8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH41
25/06/2018;VALEH411;2E+11;8;BVMF;BRVALE3H05G9;6.91;6.91;6.91;6.91;6.91;-0.57;1;Electronic (default);691;183.43;100;6.81;;1;691;183.43;;;;;100;;;;Rodboza fodao - VALEH411
25/06/2018;VALEH414;2E+11;8;BVMF;BRVALE3H05L9;7.1;6.3;7.1;6.65;6.3;14.96;6;Electronic (default);3990;1059.17;600;6.2;;6;3990;1059.17;;;;;600;;;;Rodboza fodao - VALEH414
25/06/2018;VALEH419;2E+11;8;BVMF;BRVALE3H05J3;6.8;5.9;6.8;6.32;5.9;-44.7;5;Electronic (default);3160;838.84;500;5.8;;5;3160;838.84;;;;;500;;;;Rodboza fodao - VALEH419
25/06/2018;VALEH422;2E+11;8;BVMF;BRVALE3H05H7;5.91;5.71;5.91;5.86;5.71;-19.69;4;Electronic (default);4693;1245.78;800;5.61;;4;4693;1245.78;;;;;800;;;;Rodboza fodao - VALEH422
25/06/2018;VALEH44;2E+11;8;BVMF;BRVALE3H04M0;5.21;4.97;5.21;5.09;4.97;-19.96;4;Electronic (default);2036;540.46;400;4.89;;4;2036;540.46;;;;;400;;;;Rodboza fodao - VALEH44
25/06/2018;VALEH446;2E+11;8;BVMF;BRVALE3H04Z2;4.47;4.23;4.47;4.35;4.23;-22.38;4;Electronic (default);1740;461.89;400;4.15;;4;1740;461.89;;;;;400;;;;Rodboza fodao - VALEH446
25/06/2018;VALEH456;2E+11;8;BVMF;BRVALE3H0504;3.74;3.51;3.76;3.68;3.75;-1.31;97;Electronic (default);1365188;362397.6;370000;3.53;;97;1365188;362397.6;;;;;370000;;;;Rodboza fodao - VALEH456
25/06/2018;VALEH467;2E+11;8;BVMF;BRVALE3H05K1;2.81;2.81;2.84;2.83;2.84;-26.61;2;Electronic (default);1133;300.76;400;2.73;;2;1133;300.76;;;;;400;;;;Rodboza fodao - VALEH467
25/06/2018;VALEH47;2E+11;8;BVMF;BRVALE3H04U3;3.03;3.01;3.25;3.09;3.25;-18.75;67;Electronic (default);280917;74571.15;90700;2.93;;67;280917;74571.15;;;;;90700;;;;Rodboza fodao - VALEH47
25/06/2018;VALEH474;2E+11;8;BVMF;BRVALE3H05Z9;2.51;2.43;2.51;2.47;2.47;-16.27;3;Electronic (default);6175;1639.19;2500;2.35;;3;6175;1639.19;;;;;2500;;;;Rodboza fodao - VALEH474
25/06/2018;VALEH476;2E+11;8;BVMF;BRVALE3H0512;2.96;2.96;2.96;2.96;2.96;-14.69;1;Electronic (default);592;157.15;200;2.51;;1;592;157.15;;;;;200;;;;Rodboza fodao - VALEH476
25/06/2018;VALEH477;2E+11;8;BVMF;BRVALE3H0694;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH477
25/06/2018;VALEH484;2E+11;8;BVMF;BRVALE3H0686;2.34;2.02;2.34;2.12;2.08;-21.5;14;Electronic (default);39304;10433.48;18500;0.5;3.3;14;39304;10433.48;;;;;18500;;;;Rodboza fodao - VALEH484
25/06/2018;VALEH486;2E+11;8;BVMF;BRVALE3H0520;2.1;2.1;2.25;2.13;2.25;-20.49;3;Electronic (default);30975;8222.5;14500;2.08;;3;30975;8222.5;;;;;14500;;;;Rodboza fodao - VALEH486
25/06/2018;VALEH489;2E+11;8;BVMF;BRVALE3H06C6;1.8;1.8;1.88;1.85;1.88;-17.18;18;Electronic (default);22304;5920.73;12000;;;18;22304;5920.73;;;;;12000;;;;Rodboza fodao - VALEH489
25/06/2018;VALEH496;2E+11;8;BVMF;BRVALE3H0538;1.81;1.72;1.85;1.84;1.72;-23.55;10;Electronic (default);115109;30556.39;62500;1.71;3;10;115109;30556.39;;;;;62500;;;;Rodboza fodao - VALEH496
25/06/2018;VALEH497;2E+11;8;BVMF;BRVALE3H05M7;1.8;1.61;1.8;1.68;1.79;-11.38;40;Electronic (default);640180;169939.74;380000;1.55;2.75;40;640180;169939.74;;;;;380000;;;;Rodboza fodao - VALEH497
25/06/2018;VALEH506;2E+11;8;BVMF;BRVALE3H0546;1.66;1.32;1.7;1.48;1.63;-13.29;20;Electronic (default);37757;10022.82;25400;1.38;1.88;20;37757;10022.82;;;;;25400;;;;Rodboza fodao - VALEH506
25/06/2018;VALEH507;2E+11;8;BVMF;BRVALE3H06B8;1.51;1.26;1.51;1.38;1.26;-28;7;Electronic (default);19352;5137.1;14000;0.65;2.25;7;19352;5137.1;;;;;14000;;;;Rodboza fodao - VALEH507
25/06/2018;VALEH516;2E+11;8;BVMF;BRVALE3H0553;1.25;1.18;1.25;1.21;1.25;-16.66;5;Electronic (default);8143;2161.6;6700;1.14;;5;8143;2161.6;;;;;6700;;;;Rodboza fodao - VALEH516
25/06/2018;VALEH517;2E+11;8;BVMF;BRVALE3H0678;1.2;1.04;1.2;1.18;1.04;-1.88;4;Electronic (default);2007;532.77;1700;1.02;2;4;2007;532.77;;;;;1700;;;;Rodboza fodao - VALEH517
25/06/2018;VALEH526;2E+11;8;BVMF;BRVALE3H0561;1.15;0.92;1.15;0.97;1.07;-13.7;13;Electronic (default);17226;4572.74;17600;0.93;1.06;13;17226;4572.74;;;;;17600;;;;Rodboza fodao - VALEH526
25/06/2018;VALEH527;2E+11;8;BVMF;BRVALE3H05N5;1.03;0.81;1.03;0.88;0.87;-9.37;7;Electronic (default);3377;896.44;3800;0.83;1.75;7;3377;896.44;;;;;3800;;;;Rodboza fodao - VALEH527
25/06/2018;VALEH53;2E+11;8;BVMF;BRVALE3H04K4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH53
25/06/2018;VALEH536;2E+11;8;BVMF;BRVALE3H0579;0.95;0.76;0.95;0.82;0.9;-8.16;26;Electronic (default);4644;1232.77;5600;0.77;1.02;26;4644;1232.77;;;;;5600;;;;Rodboza fodao - VALEH536
25/06/2018;VALEH546;2E+11;8;BVMF;BRVALE3H0587;0.8;0.61;0.8;0.62;0.62;-22.5;8;Electronic (default);5834;1548.67;9400;0.6;1.5;8;5834;1548.67;;;;;9400;;;;Rodboza fodao - VALEH546
25/06/2018;VALEH547;2E+11;8;BVMF;BRVALE3H0660;0.58;0.56;0.58;0.57;0.56;-8.19;2;Electronic (default);114;30.26;200;0.54;1.5;2;114;30.26;;;;;200;;;;Rodboza fodao - VALEH547
25/06/2018;VALEH55;2E+11;8;BVMF;BRVALE3H05P0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH55
25/06/2018;VALEH556;2E+11;8;BVMF;BRVALE3H0595;0.54;0.48;0.54;0.51;0.54;-1.81;26;Electronic (default);4168;1106.42;8100;0.53;1.5;26;4168;1106.42;;;;;8100;;;;Rodboza fodao - VALEH556
25/06/2018;VALEH557;2E+11;8;BVMF;BRVALE3H06A0;;;;;;;;;;;;0.08;0.65;;;;;;;;;;;;Rodboza fodao - VALEH557
25/06/2018;VALEH566;2E+11;8;BVMF;BRVALE3H05A2;0.42;0.42;0.45;0.42;0.45;15.38;7;Electronic (default);2367;628.33;5600;0.4;0.98;7;2367;628.33;;;;;5600;;;;Rodboza fodao - VALEH566
25/06/2018;VALEH576;2E+11;8;BVMF;BRVALE3H05B0;0.35;0.34;0.36;0.34;0.36;-28;6;Electronic (default);3674;975.28;10500;0.28;1.25;6;3674;975.28;;;;;10500;;;;Rodboza fodao - VALEH576
25/06/2018;VALEH58;2E+11;8;BVMF;BRVALE3H04J6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH58
25/06/2018;VALEH586;2E+11;8;BVMF;BRVALE3H05C8;0.29;0.29;0.31;0.3;0.31;-3.12;3;Electronic (default);90;23.89;300;0.1;1;3;90;23.89;;;;;300;;;;Rodboza fodao - VALEH586
25/06/2018;VALEH587;2E+11;8;BVMF;BRVALE3H0652;0.25;0.25;0.32;0.26;0.32;28;21;Electronic (default);630;167.23;2400;0.21;0.75;21;630;167.23;;;;;2400;;;;Rodboza fodao - VALEH587
25/06/2018;VALEH596;2E+11;8;BVMF;BRVALE3H05D6;0.21;0.21;0.24;0.22;0.24;-4;4;Electronic (default);90;23.89;400;0.05;0.75;4;90;23.89;;;;;400;;;;Rodboza fodao - VALEH596
25/06/2018;VALEH6;2E+11;8;BVMF;BRVALE3H04R9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH6
25/06/2018;VALEH606;2E+11;8;BVMF;BRVALE3H05E4;0.17;0.17;0.2;0.18;0.2;42.85;4;Electronic (default);74;19.64;400;0.15;0.75;4;74;19.64;;;;;400;;;;Rodboza fodao - VALEH606
25/06/2018;VALEH616;2E+11;8;BVMF;BRVALE3H05F1;0.14;0.14;0.17;0.15;0.17;54.54;4;Electronic (default);78;20.7;500;;;4;78;20.7;;;;;500;;;;Rodboza fodao - VALEH616
25/06/2018;VALEH62;2E+11;8;BVMF;BRVALE3H04T5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH62
25/06/2018;VALEH622;2E+11;8;BVMF;BRVALE3H05Q8;0.11;0.11;0.14;0.12;0.14;40;5;Electronic (default);114;30.26;900;0.02;0.16;5;114;30.26;;;;;900;;;;Rodboza fodao - VALEH622
25/06/2018;VALEH632;2E+11;8;BVMF;BRVALE3H05S4;0.09;0.09;0.12;0.1;0.12;50;5;Electronic (default);126;33.44;1200;;;5;126;33.44;;;;;1200;;;;Rodboza fodao - VALEH632
25/06/2018;VALEH642;2E+11;8;BVMF;BRVALE3H05T2;0.08;0.08;0.11;0.09;0.11;175;5;Electronic (default);152;40.34;1600;;;5;152;40.34;;;;;1600;;;;Rodboza fodao - VALEH642
25/06/2018;VALEH652;2E+11;8;BVMF;BRVALE3H05U0;0.06;0.06;0.12;0.08;0.09;125;5;Electronic (default);162;43;2000;;0.1;5;162;43;;;;;2000;;;;Rodboza fodao - VALEH652
25/06/2018;VALEH662;2E+11;8;BVMF;BRVALE3H05V8;0.05;0.05;0.08;0.06;0.08;166.66;4;Electronic (default);156;41.41;2400;0.01;;4;156;41.41;;;;;2400;;;;Rodboza fodao - VALEH662
25/06/2018;VALEH672;2E+11;8;BVMF;BRVALE3H05R6;0.04;0.04;0.07;0.05;0.07;133.33;4;Electronic (default);193;51.23;3400;0.01;;4;193;51.23;;;;;3400;;;;Rodboza fodao - VALEH672
25/06/2018;VALEH682;2E+11;8;BVMF;BRVALE3H05W6;0.03;0.03;0.06;0.04;0.06;-87.5;4;Electronic (default);156;41.41;3400;0.06;0.07;4;156;41.41;;;;;3400;;;;Rodboza fodao - VALEH682
25/06/2018;VALEH692;2E+11;8;BVMF;BRVALE3H05X4;0.02;0.02;0.05;0.03;0.05;-85.71;5;Electronic (default);156;41.41;4300;0.01;;5;156;41.41;;;;;4300;;;;Rodboza fodao - VALEH692
25/06/2018;VALEH7;2E+11;8;BVMF;BRVALE3H04P3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH7
25/06/2018;VALEH702;2E+11;8;BVMF;BRVALE3H05Y2;0.02;0.02;0.04;0.03;0.04;33.33;4;Electronic (default);156;41.41;4700;0.01;0.05;4;156;41.41;;;;;4700;;;;Rodboza fodao - VALEH702
25/06/2018;VALEH722;2E+11;8;BVMF;BRVALE3H0603;0.02;0.02;0.03;0.02;0.03;0;3;Electronic (default);120;31.85;4500;0.02;0.04;3;120;31.85;;;;;4500;;;;Rodboza fodao - VALEH722
25/06/2018;VALEH73;2E+11;8;BVMF;BRVALE3H04Q1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH73
25/06/2018;VALEH742;2E+11;8;BVMF;BRVALE3H0611;0.02;0.02;0.02;0.02;0.02;-85.71;2;Electronic (default);60;15.92;3000;0.01;0.03;2;60;15.92;;;;;3000;;;;Rodboza fodao - VALEH742
25/06/2018;VALEH762;2E+11;8;BVMF;BRVALE3H0629;;;;;;;;;;;;0.01;0.02;;;;;;;;;;;;Rodboza fodao - VALEH762
25/06/2018;VALEH782;2E+11;8;BVMF;BRVALE3H0637;;;;;;;;;;;;0.01;0.02;;;;;;;;;;;;Rodboza fodao - VALEH782
25/06/2018;VALEH802;2E+11;8;BVMF;BRVALE3H0645;;;;;;;;;;;;0.01;0.02;;;;;;;;;;;;Rodboza fodao - VALEH802
25/06/2018;VALEH84;2E+11;8;BVMF;BRVALE3H04I8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH84
25/06/2018;VALEH9;2E+11;8;BVMF;BRVALE3H04N8;;;;;;;;;;;;8.61;;;;;;;;;;;;;Rodboza fodao - VALEH9
25/06/2018;VALEH90;2E+11;8;BVMF;BRVALE3H04V1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH90
25/06/2018;VALEH91;2E+11;8;BVMF;BRVALE3H04W9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH91
25/06/2018;VALEH92;2E+11;8;BVMF;BRVALE3H04X7;;;;;;;;;;;;8.13;;;;;;;;;;;;;Rodboza fodao - VALEH92
25/06/2018;VALEH99;2E+11;8;BVMF;BRVALE3H04H0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEH99
25/06/2018;VALEI11;2E+11;8;BVMF;BRVALE3I04J4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI11
25/06/2018;VALEI12;2E+11;8;BVMF;BRVALE3I04K2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI12
25/06/2018;VALEI13;2E+11;8;BVMF;BRVALE3I04M8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI13
25/06/2018;VALEI14;2E+11;8;BVMF;BRVALE3I04O4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI14
25/06/2018;VALEI15;2E+11;8;BVMF;BRVALE3I04P1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI15
25/06/2018;VALEI16;2E+11;8;BVMF;BRVALE3I04R7;3.71;3.71;3.71;3.71;3.71;-11.66;1;Electronic (default);18550;4924.21;5000;3.45;;1;18550;4924.21;;;;;5000;;;;Rodboza fodao - VALEI16
25/06/2018;VALEI17;2E+11;8;BVMF;BRVALE3I0206;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI17
25/06/2018;VALEI19;2E+11;8;BVMF;BRVALE3I0214;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI19
25/06/2018;VALEI20;2E+11;8;BVMF;BRVALE3I0222;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI20
25/06/2018;VALEI21;2E+11;8;BVMF;BRVALE3I03O6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI21
25/06/2018;VALEI3;2E+11;8;BVMF;BRVALE3I03T5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI3
25/06/2018;VALEI31;2E+11;8;BVMF;BRVALE3I03R9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI31
25/06/2018;VALEI32;2E+11;8;BVMF;BRVALE3I03P3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI32
25/06/2018;VALEI347;2E+11;8;BVMF;BRVALE3I05O1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI347
25/06/2018;VALEI352;2E+11;8;BVMF;BRVALE3I05I3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI352
25/06/2018;VALEI4;2E+11;8;BVMF;BRVALE3I03S7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI4
25/06/2018;VALEI402;2E+11;8;BVMF;BRVALE3I05J1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI402
25/06/2018;VALEI422;2E+11;8;BVMF;BRVALE3I04G0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI422
25/06/2018;VALEI43;2E+11;8;BVMF;BRVALE3I04L0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI43
25/06/2018;VALEI433;2E+11;8;BVMF;BRVALE3I03Y5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI433
25/06/2018;VALEI434;2E+11;8;BVMF;BRVALE3I05P8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI434
25/06/2018;VALEI437;2E+11;8;BVMF;BRVALE3I04E5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI437
25/06/2018;VALEI44;2E+11;8;BVMF;BRVALE3I04N6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI44
25/06/2018;VALEI45;2E+11;8;BVMF;BRVALE3I04F2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI45
25/06/2018;VALEI452;2E+11;8;BVMF;BRVALE3I04Y3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI452
25/06/2018;VALEI453;2E+11;8;BVMF;BRVALE3I03Z2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI453
25/06/2018;VALEI46;2E+11;8;BVMF;BRVALE3I04Q9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI46
25/06/2018;VALEI464;2E+11;8;BVMF;BRVALE3I05N3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI464
25/06/2018;VALEI47;2E+11;8;BVMF;BRVALE3I04S5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI47
25/06/2018;VALEI473;2E+11;8;BVMF;BRVALE3I0404;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI473
25/06/2018;VALEI479;2E+11;8;BVMF;BRVALE3I05G7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI479
25/06/2018;VALEI48;2E+11;8;BVMF;BRVALE3I04T3;3.25;3.03;3.25;3.09;3.04;-8.7;5;Electronic (default);201050;53369.96;65000;;;5;201050;53369.96;;;;;65000;;;;Rodboza fodao - VALEI48
25/06/2018;VALEI484;2E+11;8;BVMF;BRVALE3I04H8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI484
25/06/2018;VALEI487;2E+11;8;BVMF;BRVALE3I04Z0;2.8;2.8;2.8;2.8;2.8;-4.1;1;Electronic (default);2800;743.27;1000;;;1;2800;743.27;;;;;1000;;;;Rodboza fodao - VALEI487
25/06/2018;VALEI492;2E+11;8;BVMF;BRVALE3I04W7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI492
25/06/2018;VALEI493;2E+11;8;BVMF;BRVALE3I0412;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI493
25/06/2018;VALEI494;2E+11;8;BVMF;BRVALE3I05L7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI494
25/06/2018;VALEI497;2E+11;8;BVMF;BRVALE3I04X5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI497
25/06/2018;VALEI499;2E+11;8;BVMF;BRVALE3I05E2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI499
25/06/2018;VALEI502;2E+11;8;BVMF;BRVALE3I05K9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI502
25/06/2018;VALEI511;2E+11;8;BVMF;BRVALE3I0420;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI511
25/06/2018;VALEI516;2E+11;8;BVMF;BRVALE3I0438;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI516
25/06/2018;VALEI517;2E+11;8;BVMF;BRVALE3I04I6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI517
25/06/2018;VALEI522;2E+11;8;BVMF;BRVALE3I05H5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI522
25/06/2018;VALEI531;2E+11;8;BVMF;BRVALE3I0446;1.5;1.5;1.5;1.5;1.5;-1.96;1;Electronic (default);1500;398.18;1000;1;;1;1500;398.18;;;;;1000;;;;Rodboza fodao - VALEI531
25/06/2018;VALEI536;2E+11;8;BVMF;BRVALE3I0453;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI536
25/06/2018;VALEI537;2E+11;8;BVMF;BRVALE3I04U1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI537
25/06/2018;VALEI542;2E+11;8;BVMF;BRVALE3I05F9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI542
25/06/2018;VALEI551;2E+11;8;BVMF;BRVALE3I0461;0.91;0.91;0.91;0.91;0.91;-4.21;10;Electronic (default);41860;11111.99;46000;;;10;41860;11111.99;;;;;46000;;;;Rodboza fodao - VALEI551
25/06/2018;VALEI556;2E+11;8;BVMF;BRVALE3I0479;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI556
25/06/2018;VALEI557;2E+11;8;BVMF;BRVALE3I04V9;;;;;;;;;;;;0.71;;;;;;;;;;;;;Rodboza fodao - VALEI557
25/06/2018;VALEI56;2E+11;8;BVMF;BRVALE3I03W9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI56
25/06/2018;VALEI562;2E+11;8;BVMF;BRVALE3I05D4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI562
25/06/2018;VALEI57;2E+11;8;BVMF;BRVALE3I0503;0.7;0.54;0.7;0.62;0.54;-19.4;2;Electronic (default);124;32.91;200;0.17;;2;124;32.91;;;;;200;;;;Rodboza fodao - VALEI57
25/06/2018;VALEI571;2E+11;8;BVMF;BRVALE3I0487;0.7;0.7;0.71;0.7;0.71;-59.42;11;Electronic (default);32540;8637.94;46000;;;11;32540;8637.94;;;;;46000;;;;Rodboza fodao - VALEI571
25/06/2018;VALEI576;2E+11;8;BVMF;BRVALE3I0495;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI576
25/06/2018;VALEI582;2E+11;8;BVMF;BRVALE3I05M5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI582
25/06/2018;VALEI59;2E+11;8;BVMF;BRVALE3I0511;;;;;;;;;;;;0.2;;;;;;;;;;;;;Rodboza fodao - VALEI59
25/06/2018;VALEI591;2E+11;8;BVMF;BRVALE3I04A3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI591
25/06/2018;VALEI596;2E+11;8;BVMF;BRVALE3I04B1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI596
25/06/2018;VALEI611;2E+11;8;BVMF;BRVALE3I04C9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI611
25/06/2018;VALEI616;2E+11;8;BVMF;BRVALE3I04D7;;;;;;;;;;;;;0.41;;;;;;;;;;;;Rodboza fodao - VALEI616
25/06/2018;VALEI617;2E+11;8;BVMF;BRVALE3I0529;;;;;;;;;;;;;0.35;;;;;;;;;;;;Rodboza fodao - VALEI617
25/06/2018;VALEI627;2E+11;8;BVMF;BRVALE3I0537;;;;;;;;;;;;;0.33;;;;;;;;;;;;Rodboza fodao - VALEI627
25/06/2018;VALEI637;2E+11;8;BVMF;BRVALE3I0545;;;;;;;;;;;;;0.27;;;;;;;;;;;;Rodboza fodao - VALEI637
25/06/2018;VALEI647;2E+11;8;BVMF;BRVALE3I0552;0.19;0.19;0.21;0.2;0.21;23.52;2;Electronic (default);82;21.76;400;;0.23;2;82;21.76;;;;;400;;;;Rodboza fodao - VALEI647
25/06/2018;VALEI657;2E+11;8;BVMF;BRVALE3I0560;0.09;0.09;0.18;0.13;0.18;28.57;11;Electronic (default);1510;400.83;11000;;;11;1510;400.83;;;;;11000;;;;Rodboza fodao - VALEI657
25/06/2018;VALEI667;2E+11;8;BVMF;BRVALE3I0578;0.08;0.08;0.15;0.11;0.15;50;9;Electronic (default);1060;281.38;9000;;0.16;9;1060;281.38;;;;;9000;;;;Rodboza fodao - VALEI667
25/06/2018;VALEI677;2E+11;8;BVMF;BRVALE3I0586;0.06;0.06;0.14;0.1;0.14;;10;Electronic (default);1060;281.38;10000;;0.15;10;1060;281.38;;;;;10000;;;;Rodboza fodao - VALEI677
25/06/2018;VALEI68;2E+11;8;BVMF;BRVALE3I03Q1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI68
25/06/2018;VALEI687;2E+11;8;BVMF;BRVALE3I0594;0.05;0.05;0.12;0.09;0.12;;7;Electronic (default);640;169.89;7000;;0.13;7;640;169.89;;;;;7000;;;;Rodboza fodao - VALEI687
25/06/2018;VALEI697;2E+11;8;BVMF;BRVALE3I05A0;0.04;0.04;0.11;0.07;0.11;57.14;7;Electronic (default);615;163.25;8000;;0.12;7;615;163.25;;;;;8000;;;;Rodboza fodao - VALEI697
25/06/2018;VALEI707;2E+11;8;BVMF;BRVALE3I05B8;0.03;0.03;0.1;0.06;0.1;;7;Electronic (default);570;151.31;9000;;0.11;7;570;151.31;;;;;9000;;;;Rodboza fodao - VALEI707
25/06/2018;VALEI717;2E+11;8;BVMF;BRVALE3I05C6;0.02;0.02;0.09;0.04;0.09;50;7;Electronic (default);530;140.69;11000;;0.09;7;530;140.69;;;;;11000;;;;Rodboza fodao - VALEI717
25/06/2018;VALEI73;2E+11;8;BVMF;BRVALE3I03H0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI73
25/06/2018;VALEI76;2E+11;8;BVMF;BRVALE3I03J6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI76
25/06/2018;VALEI81;2E+11;8;BVMF;BRVALE3I03I8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI81
25/06/2018;VALEI92;2E+11;8;BVMF;BRVALE3I03X7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEI92
25/06/2018;VALEJ1;2E+11;8;BVMF;BRVALE3J04H6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEJ1
25/06/2018;VALEJ11;2E+11;8;BVMF;BRVALE3J05A8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEJ11
25/06/2018;VALEJ12;2E+11;8;BVMF;BRVALE3J05B6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - VALEJ12
