RptDt;TckrSymb;SctyId;SctySrc;MktIdrCd;ISIN;FrstPric;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;TradQty;MktDataStrmId;NtlFinVol;IntlFinVol;FinInstrmQty;BestBidPric;BestAskPric;RglrTxsQty;NtlRglrVol;IntlRglrVol;MaxTradLmt;MinTradLmt;OpnIntrst;NonRglrTxsQty;RglrTraddCtrcts;NonRglrTraddCtrcts;NtlNonRglrVol;IntlNonRglrVol
2018-06-25;MRVES18;200000173007;8;BVMF;BRMRVE3S04Y2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES19;200000172992;8;BVMF;BRMRVE3S0503;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES20;200000172803;8;BVMF;BRMRVE3S0529;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES40;200000173183;8;BVMF;BRMRVE3S0537;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES41;200000173136;8;BVMF;BRMRVE3S0552;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES42;200000173207;8;BVMF;BRMRVE3S0578;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES43;200000173160;8;BVMF;BRMRVE3S0594;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES44;200000173128;8;BVMF;BRMRVE3S05B7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES45;200000173112;8;BVMF;BRMRVE3S04T2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES46;200000173152;8;BVMF;BRMRVE3S04V8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES47;200000173120;8;BVMF;BRMRVE3S04X4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES48;200000173104;8;BVMF;BRMRVE3S04Z9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVES49;200000173088;8;BVMF;BRMRVE3S0511;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET10;200000183279;8;BVMF;BRMRVE3T0593;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET11;200000183278;8;BVMF;BRMRVE3T05B5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET12;200000183255;8;BVMF;BRMRVE3T05D1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET13;200000183214;8;BVMF;BRMRVE3T05F6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET14;200000183336;8;BVMF;BRMRVE3T05H2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET15;200000183334;8;BVMF;BRMRVE3T04Z7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET16;200000183310;8;BVMF;BRMRVE3T0510;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET17;200000183288;8;BVMF;BRMRVE3T0536;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET18;200000183078;8;BVMF;BRMRVE3T0551;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET19;200000183063;8;BVMF;BRMRVE3T0577;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET40;200000183150;8;BVMF;BRMRVE3T05A7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET41;200000183134;8;BVMF;BRMRVE3T05C3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET42;200000183126;8;BVMF;BRMRVE3T05E9;0.68;0.68;0.68;0.68;0.68;-4.22;1;Electronic (default);68;18.05;100;;;1;68;18.05;;;;;100;;;
2018-06-25;MRVET43;200000183086;8;BVMF;BRMRVE3T05G4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET44;200000183286;8;BVMF;BRMRVE3T04Y0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET45;200000183264;8;BVMF;BRMRVE3T0502;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET46;200000183222;8;BVMF;BRMRVE3T0528;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET47;200000183182;8;BVMF;BRMRVE3T0544;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET48;200000183014;8;BVMF;BRMRVE3T0569;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVET49;200000182974;8;BVMF;BRMRVE3T0585;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU10;200000191889;8;BVMF;BRMRVE3U0483;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU11;200000191824;8;BVMF;BRMRVE3U04A8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU115;200000188947;8;BVMF;BRMRVE3U0400;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU12;200000191860;8;BVMF;BRMRVE3U04B6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU122;200000188950;8;BVMF;BRMRVE3U0426;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU13;200000191724;8;BVMF;BRMRVE3U04D2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU132;200000188949;8;BVMF;BRMRVE3U0418;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU14;200000191938;8;BVMF;BRMRVE3U04F7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU15;200000191897;8;BVMF;BRMRVE3U04H3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU16;200000191915;8;BVMF;BRMRVE3U04J9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU17;200000191866;8;BVMF;BRMRVE3U04L5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU40;200000191791;8;BVMF;BRMRVE3U0491;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU42;200000191748;8;BVMF;BRMRVE3U04C4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU43;200000191682;8;BVMF;BRMRVE3U04E0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU44;200000191847;8;BVMF;BRMRVE3U04G5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU45;200000191800;8;BVMF;BRMRVE3U04I1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU46;200000191822;8;BVMF;BRMRVE3U04K7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU9;200000191820;8;BVMF;BRMRVE3U0434;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU92;200000191941;8;BVMF;BRMRVE3U0442;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU94;200000191953;8;BVMF;BRMRVE3U0459;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU96;200000191954;8;BVMF;BRMRVE3U0467;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MRVEU98;200000191829;8;BVMF;BRMRVE3U0475;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG19;200000194001;8;BVMF;BRMULT3G0492;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG49;200000193956;8;BVMF;BRMULT3G0484;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG50;200000193985;8;BVMF;BRMULT3G04A7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG51;200000191092;8;BVMF;BRMULT3G0468;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG52;200000191117;8;BVMF;BRMULT3G0476;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG53;200000188431;8;BVMF;BRMULT3G0450;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG54;200000188271;8;BVMF;BRMULT3G0435;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG55;200000188227;8;BVMF;BRMULT3G0443;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG56;200000172735;8;BVMF;BRMULT3G03J0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG57;200000172703;8;BVMF;BRMULT3G03K8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG58;200000172805;8;BVMF;BRMULT3G03L6;;;;;;;;;;;;;0.8;;;;;;;;;;;
2018-06-25;MULTG59;200000172765;8;BVMF;BRMULT3G03M4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG60;200000173073;8;BVMF;BRMULT3G03N2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG61;200000173010;8;BVMF;BRMULT3G03O0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG62;200000173025;8;BVMF;BRMULT3G03P7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG63;200000172985;8;BVMF;BRMULT3G03Q5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG64;200000173161;8;BVMF;BRMULT3G03R3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG65;200000173097;8;BVMF;BRMULT3G03S1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG66;200000173129;8;BVMF;BRMULT3G03T9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG67;200000173050;8;BVMF;BRMULT3G03U7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG68;200000173225;8;BVMF;BRMULT3G03V5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG69;200000173193;8;BVMF;BRMULT3G03W3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG70;200000173471;8;BVMF;BRMULT3G03X1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG71;200000173459;8;BVMF;BRMULT3G03Y9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG72;200000173475;8;BVMF;BRMULT3G03Z6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG73;200000173451;8;BVMF;BRMULT3G0401;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG74;200000173489;8;BVMF;BRMULT3G0419;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTG75;200000173494;8;BVMF;BRMULT3G0427;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH19;200000194013;8;BVMF;BRMULT3H0491;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH49;200000194188;8;BVMF;BRMULT3H0483;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH50;200000194055;8;BVMF;BRMULT3H04A5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH51;200000191389;8;BVMF;BRMULT3H0475;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH52;200000183068;8;BVMF;BRMULT3H03Y7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH53;200000183044;8;BVMF;BRMULT3H03Z4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH54;200000182964;8;BVMF;BRMULT3H0400;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH55;200000182949;8;BVMF;BRMULT3H0418;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH56;200000182997;8;BVMF;BRMULT3H0426;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH57;200000182980;8;BVMF;BRMULT3H0434;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH58;200000182893;8;BVMF;BRMULT3H0442;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH59;200000182878;8;BVMF;BRMULT3H0459;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH60;200000182771;8;BVMF;BRMULT3H0467;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH61;200000183231;8;BVMF;BRMULT3H03Q3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH62;200000182827;8;BVMF;BRMULT3H03R1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH63;200000182787;8;BVMF;BRMULT3H03S9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH64;200000183176;8;BVMF;BRMULT3H03T7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH65;200000183160;8;BVMF;BRMULT3H03U5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH66;200000154754;8;BVMF;BRMULT3H03N0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH67;200000183200;8;BVMF;BRMULT3H03V3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH68;200000183087;8;BVMF;BRMULT3H03W1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH69;200000183071;8;BVMF;BRMULT3H03X9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH73;200000154755;8;BVMF;BRMULT3H03O8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTH82;200000154756;8;BVMF;BRMULT3H03P5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI17;200000192195;8;BVMF;BRMULT3I03M0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI18;200000192149;8;BVMF;BRMULT3I03O6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI19;200000192092;8;BVMF;BRMULT3I03Q1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI47;200000193477;8;BVMF;BRMULT3I03L2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI48;200000193429;8;BVMF;BRMULT3I03N8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI49;200000193373;8;BVMF;BRMULT3I03P3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI50;200000192309;8;BVMF;BRMULT3I03R9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI51;200000192212;8;BVMF;BRMULT3I03S7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI52;200000192347;8;BVMF;BRMULT3I0391;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI53;200000192260;8;BVMF;BRMULT3I03A5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI54;200000192187;8;BVMF;BRMULT3I03B3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI55;200000192141;8;BVMF;BRMULT3I03C1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI56;200000192221;8;BVMF;BRMULT3I03D9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI57;200000192179;8;BVMF;BRMULT3I03E7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI58;200000192133;8;BVMF;BRMULT3I03F4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI59;200000193791;8;BVMF;BRMULT3I03G2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI60;200000193282;8;BVMF;BRMULT3I03H0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI61;200000193180;8;BVMF;BRMULT3I03I8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI62;200000193330;8;BVMF;BRMULT3I03J6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTI63;200000193227;8;BVMF;BRMULT3I03K4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS19;200000194073;8;BVMF;BRMULT3S0498;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS49;200000194117;8;BVMF;BRMULT3S0480;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS50;200000194031;8;BVMF;BRMULT3S04A2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS51;200000191278;8;BVMF;BRMULT3S0464;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS52;200000191295;8;BVMF;BRMULT3S0472;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS53;200000188767;8;BVMF;BRMULT3S0456;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS54;200000188232;8;BVMF;BRMULT3S0431;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS55;200000188205;8;BVMF;BRMULT3S0449;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS56;200000173105;8;BVMF;BRMULT3S03J5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS57;200000173033;8;BVMF;BRMULT3S03K3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS58;200000173327;8;BVMF;BRMULT3S03L1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS59;200000173294;8;BVMF;BRMULT3S03M9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS60;200000172814;8;BVMF;BRMULT3S03N7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS61;200000172743;8;BVMF;BRMULT3S03O5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS62;200000172766;8;BVMF;BRMULT3S03P2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS63;200000172678;8;BVMF;BRMULT3S03Q0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS64;200000172686;8;BVMF;BRMULT3S03R8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS65;200000172630;8;BVMF;BRMULT3S03S6;;;;;;;;;;;;1.58;;;;;;;;;;;;
2018-06-25;MULTS66;200000172654;8;BVMF;BRMULT3S03T4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS67;200000172614;8;BVMF;BRMULT3S03U2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS68;200000172909;8;BVMF;BRMULT3S03V0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS69;200000172877;8;BVMF;BRMULT3S03W8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS70;200000172954;8;BVMF;BRMULT3S03X6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS71;200000172922;8;BVMF;BRMULT3S03Y4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS72;200000172938;8;BVMF;BRMULT3S03Z1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS73;200000172897;8;BVMF;BRMULT3S0407;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS74;200000172905;8;BVMF;BRMULT3S0415;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTS75;200000172881;8;BVMF;BRMULT3S0423;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT19;200000194012;8;BVMF;BRMULT3T0497;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT49;200000194185;8;BVMF;BRMULT3T0489;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT50;200000193994;8;BVMF;BRMULT3T04A0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT51;200000191002;8;BVMF;BRMULT3T0471;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT52;200000183010;8;BVMF;BRMULT3T03Y2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT53;200000182986;8;BVMF;BRMULT3T03Z9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT54;200000183058;8;BVMF;BRMULT3T0406;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT55;200000183042;8;BVMF;BRMULT3T0414;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT56;200000183115;8;BVMF;BRMULT3T0422;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT57;200000183091;8;BVMF;BRMULT3T0430;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT58;200000183179;8;BVMF;BRMULT3T0448;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT59;200000183163;8;BVMF;BRMULT3T0455;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT60;200000183274;8;BVMF;BRMULT3T0463;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT61;200000183250;8;BVMF;BRMULT3T03Q8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT62;200000183317;8;BVMF;BRMULT3T03R6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT63;200000183298;8;BVMF;BRMULT3T03S4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT64;200000183341;8;BVMF;BRMULT3T03T2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT65;200000183354;8;BVMF;BRMULT3T03U0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT66;200000154757;8;BVMF;BRMULT3T03N5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT67;200000183373;8;BVMF;BRMULT3T03V8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT68;200000183397;8;BVMF;BRMULT3T03W6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT69;200000183372;8;BVMF;BRMULT3T03X4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTT73;200000154758;8;BVMF;BRMULT3T03O3;;;;;;;;;;;;3.44;;;;;;;;;;;;
2018-06-25;MULTT82;200000154759;8;BVMF;BRMULT3T03P0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU17;200000193856;8;BVMF;BRMULT3U03M5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU18;200000192094;8;BVMF;BRMULT3U03O1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU19;200000193838;8;BVMF;BRMULT3U03Q6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU47;200000193236;8;BVMF;BRMULT3U03L7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU48;200000193336;8;BVMF;BRMULT3U03N3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU49;200000193279;8;BVMF;BRMULT3U03P8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU50;200000193823;8;BVMF;BRMULT3U03R4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU51;200000193819;8;BVMF;BRMULT3U03S2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU52;200000193822;8;BVMF;BRMULT3U0395;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU53;200000193821;8;BVMF;BRMULT3U03A0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU54;200000193849;8;BVMF;BRMULT3U03B8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU55;200000193860;8;BVMF;BRMULT3U03C6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU56;200000193830;8;BVMF;BRMULT3U03D4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU57;200000193833;8;BVMF;BRMULT3U03E2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU58;200000193843;8;BVMF;BRMULT3U03F9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU59;200000193853;8;BVMF;BRMULT3U03G7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU60;200000193114;8;BVMF;BRMULT3U03H5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU61;200000193017;8;BVMF;BRMULT3U03I3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU62;200000193147;8;BVMF;BRMULT3U03J1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MULTU63;200000193082;8;BVMF;BRMULT3U03K9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MYPKD255;200000177272;8;BVMF;BRMYPK3D01P9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MYPKL20;200000142764;8;BVMF;BRMYPK3L01C0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MYPKP255;200000177273;8;BVMF;BRMYPK3P01P3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;MYPKX20;200000142718;8;BVMF;BRMYPK3X01C5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUA335;200000179214;8;BVMF;BRNATU3A04X4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG2;200000176331;8;BVMF;BRNATU3G03Z8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG29;200000176312;8;BVMF;BRNATU3G04A9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG3;200000176276;8;BVMF;BRNATU3G0410;0.23;0.23;0.28;0.23;0.28;-66.66;2;Electronic (default);258;68.48;1100;0.02;;2;258;68.48;;;;;1100;;;
2018-06-25;NATUG30;200000176171;8;BVMF;BRNATU3G04C5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG31;200000176318;8;BVMF;BRNATU3G04E1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG32;200000121539;8;BVMF;BRNATU3G03Y1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG320;200000176182;8;BVMF;BRNATU3G04F8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG33;200000176179;8;BVMF;BRNATU3G0402;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG34;200000176213;8;BVMF;BRNATU3G0428;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG35;200000176205;8;BVMF;BRNATU3G0444;;;;;;;;;;;;;0.7;;;;;;;;;;;
2018-06-25;NATUG36;200000176228;8;BVMF;BRNATU3G0469;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG37;200000176221;8;BVMF;BRNATU3G0485;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG39;200000181294;8;BVMF;BRNATU3G04G6;;;;;;;;;;;;;0.25;;;;;;;;;;;
2018-06-25;NATUG4;200000176202;8;BVMF;BRNATU3G0436;;;;;;;;;;;;;0.39;;;;;;;;;;;
2018-06-25;NATUG40;200000181504;8;BVMF;BRNATU3G04H4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG41;200000181480;8;BVMF;BRNATU3G04I2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG5;200000176285;8;BVMF;BRNATU3G0451;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG53;200000121535;8;BVMF;BRNATU3G03W5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG57;200000121537;8;BVMF;BRNATU3G03X3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG59;200000176348;8;BVMF;BRNATU3G04B7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG6;200000176159;8;BVMF;BRNATU3G0477;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG60;200000176262;8;BVMF;BRNATU3G04D3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;NATUG7;200000176306;8;BVMF;BRNATU3G0493;;;;;;;;;;;;;;;;;;;;;;;;
